id,year,set,duration,cluster
14955,1990,E,599301,8
14957,1990,E,416313,8
14958,1990,E,343902,8
14961,1990,1,355213,8
14967,1990,1,137509,8
14968,1990,1,270524,8
15064,1990,1,290482,8
15065,1990,1,117420,8
15066,1990,1,129829,8
14977,1990,2,332696,8
14983,1990,E,239700,8
15006,1990,1,341238,8
15032,1990,1,275174,8
15082,1990,E,248059,8
15083,1990,1,230844,8
15085,1990,S,106893,8
15089,1990,1,576522,8
15095,1990,1,149211,8
15101,1990,2,54491,8
15107,1990,2,894955,8
15110,1990,E,294870,8
15128,1990,2,106449,8
15129,1990,2,380944,8
15132,1990,1,384157,8
15151,1990,2,80065,8
15152,1990,2,59977,8
15193,1990,1,428565,8
15196,1990,1,105064,8
15197,1990,1,313600,8
15137,1990,1,361744,8
15139,1990,1,218932,8
15141,1990,1,721319,8
15146,1990,1,379324,8
15149,1990,1,299389,8
15156,1990,2,148323,8
15157,1990,2,192392,8
15163,1990,E,410671,8
15191,1990,1,367987,8
15205,1990,2,1059318,8
15207,1990,2,107128,8
15209,1990,E,144666,8
15210,1990,E,729417,8
15211,1990,1,249339,8
15230,1990,E,377260,8
15235,1990,1,349022,8
15237,1990,1,205479,8
15239,1990,1,613068,8
15240,1990,1,139494,8
15243,1990,2,124709,8
15244,1990,2,361665,8
15245,1990,2,349336,8
15247,1990,2,646426,8
15248,1990,2,285858,8
15249,1990,2,739631,8
15250,1990,2,222772,8
15253,1990,E,439980,8
15255,1990,E,343144,8
15257,1990,1,521691,8
15259,1990,1,242469,8
15290,1990,E,364069,8
15294,1990,1,479765,8
15302,1990,1,293303,8
15317,1990,1,267703,8
15262,1990,1,342204,8
15263,1990,1,534335,8
15264,1990,1,295393,8
15265,1990,2,355318,8
15266,1990,2,150152,8
15267,1990,2,389329,8
15268,1990,2,253440,8
15270,1990,2,671295,8
15271,1990,2,353829,8
15274,1990,2,123690,8
15275,1990,2,179644,8
15292,1990,E2,216477,8
15322,1990,1,164049,8
15323,1990,1,224888,8
15325,1990,1,344033,8
15328,1990,2,630047,8
15329,1990,2,316630,8
15330,1990,2,530730,8
15339,1990,1,749688,8
15341,1990,1,192000,8
15343,1990,1,135367,8
15344,1990,1,339722,8
15347,1990,1,126798,8
15349,1990,1,547944,8
15350,1990,2,274704,8
15353,1990,2,411063,8
15437,1996,E,309055,8
15443,1996,1,438230,8
15445,1996,1,272536,8
15446,1996,1,698149,8
15451,1996,2,390296,8
15455,1996,E,465502,8
16187,1996,2,360552,8
16191,1996,2,129480,8
16192,1996,2,672408,8
16870,1997,2,520385,8
14833,1990,1,638354,8
16630,1997,1,237296,8
16770,1997,2,325120,8
16773,1997,2,357878,8
19002,1998,1,384784,8
16756,1997,1,591856,8
16771,1997,2,262661,8
16776,1997,E,294844,8
16837,1997,1,405029,8
16840,1997,1,232385,8
16861,1997,1,286642,8
16863,1997,1,689398,8
16864,1997,1,319321,8
16868,1997,2,292650,8
16871,1997,2,318720,8
16873,1997,2,682606,8
16875,1997,2,378044,8
16940,1997,1,249208,8
16916,1997,2,538723,8
16975,1997,1,168307,8
17050,1997,1,648490,8
17051,1997,1,184973,8
17052,1997,1,732395,8
17053,1997,1,230139,8
17055,1997,1,400274,8
17056,1997,1,687047,8
17058,1997,1,876983,8
17059,1997,E,495386,8
17101,1997,1,268173,8
17104,1997,1,257254,8
17105,1997,1,147383,8
17106,1997,1,677042,8
17286,1997,1,334655,8
6161,1993,2,845897,8
17290,1997,1,324180,8
17296,1997,2,459389,8
17297,1997,2,151850,8
17298,1997,2,366184,8
17299,1997,E,323344,8
32054,2017,1,365636,8
32056,2017,1,352261,8
10,1984,1,374909,8
32058,2017,1,532088,8
3536,1994,2,235598,8
32060,2017,1,393874,8
32061,2017,1,697025,8
3689,1994,2,467984,8
32064,2017,2,331468,8
17859,1998,1,769202,8
17863,1998,2,860003,8
17864,1998,2,578612,8
17867,1998,2,815151,8
32067,2017,2,564767,8
17951,1998,1,328803,8
17956,1998,2,360202,8
17959,1998,2,431700,8
17963,1998,2,211696,8
18043,1998,1,528483,8
18057,1998,2,132101,8
32070,2017,E,463726,8
3557,1994,2,565943,8
17967,1998,E,362789,8
18116,1998,2,255399,8
2902,1994,1,265326,8
3221,1994,1,134034,8
7215,1993,1,219220,8
7281,1993,1,296829,8
18504,1998,3,506540,8
18492,1998,2,618710,8
18494,1998,2,942472,8
18498,1998,2,504137,8
18499,1998,2,762227,8
18500,1998,3,202371,8
18561,1998,1,281757,8
18564,1998,1,660167,8
18565,1998,1,339043,8
18570,1998,1,450273,8
18571,1998,1,293747,8
18641,1998,1,341838,8
11473,1989,1,945894,8
19213,1999,1,241711,8
7589,1993,2,383060,8
16772,1997,2,776856,8
13752,1990,2,381414,8
9612,1991,2,192862,8
17961,1998,2,430629,8
19838,1999,1,801358,8
999,1992,1,372245,8
20381,2000,1,283037,8
20383,2000,1,429061,8
20385,2000,1,495047,8
20386,2000,1,292049,8
20387,2000,1,454060,8
20388,2000,1,166060,8
20389,2000,1,274051,8
20390,2000,1,321045,8
20425,2000,1,540787,8
20434,2000,1,645538,8
20436,2000,1,368144,8
20444,2000,2,566805,8
20446,2000,E,424098,8
20431,2000,1,547683,8
20719,2000,1,139363,8
1447,1992,1,139180,8
1451,1992,1,335282,8
10535,1991,2,249130,8
21116,2002,1,226586,8
10360,1991,1,255086,8
9424,1991,2,334446,8
21591,2003,1,226612,8
6873,1993,1,147801,8
6879,1993,1,552699,8
9467,1991,2,310596,8
9692,1991,2,324127,8
10860,1991,1,203833,8
26349,1998,1,1085989,8
32113,2017,1,260441,8
23045,2009,E,409652,8
11472,1989,1,169300,8
23884,2011,1,671896,8
23542,2010,1,287869,8
23636,2010,1,537940,8
10499,1991,1,1003311,8
23877,2011,1,549068,8
23878,2011,1,363572,8
23881,2011,1,362266,8
23882,2011,1,515762,8
23923,2011,1,465267,8
23932,2011,2,270681,8
23935,2011,E,293590,8
23938,2011,1,366576,8
23940,2011,1,258821,8
23942,2011,1,479373,8
23944,2011,1,731690,8
10507,1991,2,671373,8
23887,2011,1,355944,8
23891,2011,2,830642,8
23894,2011,2,463386,8
23895,2011,2,538514,8
23897,2011,E,499383,8
24060,2011,2,601339,8
11028,1989,3,308663,8
24065,2011,E,301949,8
19209,1999,1,535432,8
19242,1999,2,315324,8
29623,2014,2,310178,8
8498,1991,2,733858,8
29626,2014,2,220238,8
25971,2000,1,449567,8
25972,2000,1,314906,8
25973,2000,1,671922,8
25974,2000,1,315193,8
25978,2000,1,254407,8
25987,2000,1,233953,8
25992,2000,1,420180,8
25993,2000,1,420336,8
25995,2000,1,417306,8
106,1986,1,501055,8
10969,1989,1,242651,8
11006,1989,1,361822,8
11248,1989,1,140852,8
11365,1989,1,264699,8
11371,1989,1,403958,8
14539,1990,1,729365,8
19639,1999,1,410697,8
26144,2009,S,167628,8
26149,2009,S,293433,8
26156,2010,1,280660,8
27252,2013,2,343928,8
3,1984,1,374413,8
314,1987,1,194220,8
358,1987,1,297691,8
431,1987,2,228180,8
7728,1988,2,340741,8
8027,1988,2,429531,8
9,1984,1,439615,8
11009,1989,1,193489,8
11035,1989,1,191974,8
11866,1989,2,312007,8
11890,1989,1,353646,8
11922,1989,1,320078,8
13734,1990,2,336718,8
13754,1990,2,170214,8
13863,1990,2,422087,8
13912,1990,2,271961,8
14135,1990,2,384026,8
14230,1990,2,242651,8
14233,1990,2,109479,8
14458,1990,2,623020,8
14561,1990,2,348604,8
14847,1990,2,988160,8
14907,1990,2,675056,8
15035,1990,1,308062,8
15045,1990,2,340454,8
15046,1990,2,193254,8
15047,1990,2,480444,8
15048,1990,2,320052,8
15053,1990,2,233979,8
15057,1990,E2,283376,8
8970,1991,1,361482,8
9126,1991,2,286746,8
9211,1991,1,355474,8
10329,1991,1,329744,8
10347,1991,2,468820,8
10859,1991,1,327732,8
14615,1990,2,285701,8
14927,1990,2,209763,8
623,1992,1,214335,8
656,1992,E,424568,8
767,1992,1,383138,8
8520,1991,2,106553,8
8612,1991,1,144588,8
8800,1991,2,388989,8
8991,1991,1,362136,8
9270,1991,E,519967,8
9296,1991,1,118152,8
9298,1991,1,894981,8
9341,1991,2,338860,8
9472,1991,2,322482,8
9671,1991,2,215667,8
9939,1991,2,217078,8
9972,1991,1,270629,8
10532,1991,2,386952,8
10537,1991,2,534779,8
1055,1992,1,317701,8
10676,1991,1,451814,8
10829,1991,E,338338,8
1137,1992,1,497763,8
1189,1992,1,240091,8
1584,1992,1,403905,8
1612,1992,1,764709,8
1914,1992,2,158772,8
1923,1992,1,280660,8
1959,1992,1,445440,8
2040,1992,1,685662,8
2050,1992,2,401398,8
2053,1992,E,224836,8
2350,1992,1,245447,8
8163,1988,1,373368,8
2238,1992,1,1236793,8
2988,1993,1,254433,8
31366,2014,1,438831,8
3700,1994,2,293355,8
3964,1994,2,482168,8
5795,1993,1,347533,8
6570,1993,2,289802,8
7113,1993,2,217469,8
2750,1994,2,693864,8
2914,1994,2,141061,8
2978,1994,2,382981,8
31368,2014,1,393404,8
31370,2014,1,355213,8
3358,1994,2,768444,8
15550,1996,1,460904,8
16901,1997,1,653793,8
16902,1997,1,324598,8
16903,1997,1,163422,8
16909,1997,2,233979,8
16910,1997,2,217313,8
16912,1997,2,175726,8
5272,1993,2,680960,8
16878,1997,1,292519,8
16880,1997,1,300434,8
16885,1997,1,54544,8
16886,1997,1,504633,8
16890,1997,2,503615,8
16897,1997,E,312790,8
16915,1997,2,419788,8
17627,1997,1,311406,8
20445,2000,E,354664,8
2637,1994,1,354560,8
1358,1992,2,338207,8
23874,2010,1,318537,8
23888,2011,2,416549,8
407,1987,3,341420,8
7098,1993,1,217809,8
7102,1993,2,243043,8
7109,1993,2,76460,8
14848,1990,2,84140,8
14934,1990,1,328202,8
15,1985,1,31817,8
26143,2009,S,603794,8
3752,1994,E,283402,8
10856,1991,1,455967,8
10861,1991,1,195030,8
10875,1991,2,294165,8
13925,1990,2,488620,8
14064,1990,2,351634,8
2373,1992,E,371618,8
28356,1998,1,268722,8
3239,1994,E,655726,8
5240,1993,2,294635,8
6290,1993,E,89992,8
6871,1993,1,590393,8
773,1992,2,392438,8
8499,1991,2,229564,8
8770,1991,2,265352,8
10376,1991,E2,500454,8
10979,1989,1,347820,8
113,1986,2,134191,8
11346,1989,2,332669,8
11466,1989,1,766694,8
11858,1989,2,358034,8
11870,1989,E,368744,8
12,1984,1,588434,8
13920,1990,1,294113,8
13928,1990,2,454426,8
18,1985,1,741224,8
190,1987,1,332487,8
218,1987,1,364042,8
223,1987,1,359367,8
243,1987,3,327419,8
279,1987,1,404376,8
280,1987,1,286459,8
28359,1998,1,959608,8
295,1987,1,300408,8
30206,2015,1,382250,8
312,1987,3,200072,8
331,1987,3,340062,8
336,1987,3,134296,8
356,1987,1,179853,8
426,1987,1,101721,8
54,1985,2,276846,8
599,1992,1,230583,8
8261,1988,1,703138,8
8262,1988,2,325486,8
8778,1991,2,462838,8
104,1986,1,404741,8
1052,1992,1,351922,8
1081,1992,2,577254,8
1153,1992,E,293851,8
28361,1998,1,515448,8
320,1987,1,642586,8
325,1987,2,591229,8
381,1987,1,193254,8
390,1987,1,365740,8
399,1987,2,176927,8
404,1987,3,61910,8
419,1987,1,123611,8
433,1987,2,202109,8
563,1992,E,298031,8
621,1992,1,337789,8
636,1992,1,511033,8
646,1992,2,470727,8
652,1992,2,154645,8
664,1992,1,247641,8
769,1992,1,356598,8
775,1992,2,183954,8
782,1992,2,104960,8
823,1992,2,154410,8
837,1992,E,401789,8
861,1992,2,500584,8
866,1992,1,268147,8
871,1992,1,191451,8
876,1992,2,318067,8
881,1992,2,274260,8
1139,1992,1,542694,8
1320,1992,2,389512,8
1347,1992,1,394893,8
1357,1992,1,725264,8
1414,1992,2,176588,8
1416,1992,2,423706,8
1444,1992,1,245708,8
1448,1992,1,506018,8
1449,1992,1,407876,8
1454,1992,1,277055,8
1635,1992,1,192653,8
28362,1998,1,446537,8
1501,1992,1,592065,8
1506,1992,1,1136771,8
1566,1992,2,470909,8
1581,1992,1,232464,8
1606,1992,1,311562,8
1615,1992,2,169273,8
1640,1992,2,413205,8
1684,1992,1,813270,8
1690,1992,1,225358,8
1740,1992,1,322194,8
1861,1992,1,415791,8
1899,1992,1,466834,8
1907,1992,2,178521,8
1913,1992,2,318877,8
1919,1992,1,443794,8
1934,1992,1,370051,8
1966,1992,1,648046,8
2028,1992,E,327549,8
28365,1998,2,534596,8
9662,1991,1,290952,8
2157,1992,E,197068,8
216,1987,1,583053,8
2225,1992,2,195291,8
2231,1992,1,522240,8
2239,1992,1,277917,8
2250,1992,2,1194527,8
2337,1992,2,229486,8
2361,1992,1,277211,8
2395,1992,2,654864,8
2454,1992,1,529816,8
2520,1992,2,503353,8
2528,1992,1,375197,8
2742,1994,1,187690,8
2783,1994,1,381962,8
2789,1994,2,231680,8
30216,2015,2,535876,8
2906,1994,1,479660,8
2913,1994,2,294243,8
2917,1994,2,544392,8
2974,1994,1,222224,8
2991,1993,1,206002,8
30220,2015,2,374335,8
3150,1994,1,374073,8
3156,1994,2,274469,8
3224,1994,1,838766,8
3231,1994,2,312137,8
3237,1994,2,222877,8
3272,1994,2,409522,8
3329,1994,1,256392,8
3340,1994,2,410984,8
3342,1994,E,238838,8
3347,1994,1,431073,8
3433,1994,2,846655,8
3533,1994,2,910080,8
7818,1988,1,415190,8
30222,2015,E,481829,8
3411,1994,1,197094,8
3561,1994,2,470439,8
3567,1994,E,239229,8
3732,1994,1,656797,8
3975,1994,E,372924,8
3982,1994,1,263027,8
3960,1994,1,748669,8
3990,1994,2,216477,8
4020,1994,2,291396,8
9848,1991,2,214570,8
10971,1989,1,370024,8
5195,1993,1,476056,8
5456,1993,2,615027,8
5492,1993,1,364826,8
5509,1993,2,576261,8
8310,1988,2,411716,8
5210,1993,E,352940,8
5617,1993,1,365166,8
5623,1993,1,453042,8
5630,1993,2,180167,8
7473,1993,2,447608,8
7798,1988,1,337842,8
7855,1988,1,344529,8
7863,1988,2,250802,8
7714,1988,1,302681,8
7720,1988,1,275592,8
7732,1988,3,303595,8
7756,1988,3,251690,8
7761,1988,3,427233,8
7810,1988,2,923429,8
7813,1988,2,312268,8
7965,1988,2,277368,8
7966,1988,2,377417,8
7975,1988,3,428147,8
8014,1988,1,516493,8
8031,1988,3,342100,8
8211,1988,2,265587,8
8225,1988,2,430707,8
8236,1988,1,275174,8
8241,1988,2,327027,8
8263,1988,2,123533,8
8264,1988,2,463360,8
8271,1988,1,364225,8
8275,1988,1,367099,8
8282,1988,2,376451,8
8296,1988,1,322900,8
8303,1988,2,205558,8
8309,1988,2,138527,8
8316,1988,3,396042,8
8329,1988,2,323709,8
8393,1988,3,448052,8
8473,1991,1,368536,8
9882,1991,1,295367,8
8187,1988,2,296020,8
8429,1997,2,245133,8
8460,1991,2,220604,8
8485,1991,E,194873,8
8488,1991,1,159269,8
8496,1991,1,668552,8
8505,1991,1,257071,8
8512,1991,1,216503,8
8524,1991,2,365192,8
8530,1991,1,147592,8
8641,1991,1,232359,8
8657,1991,2,341943,8
8659,1991,2,599954,8
8664,1991,1,160287,8
8696,1991,1,467618,8
8697,1991,1,148219,8
8700,1991,1,441887,8
8704,1991,1,289202,8
8716,1991,2,246309,8
8779,1991,2,635246,8
8791,1991,2,296856,8
8858,1991,1,355056,8
8867,1991,2,163056,8
8879,1991,1,218410,8
8880,1991,1,450038,8
8885,1991,1,248451,8
9677,1991,1,279249,8
8023,1988,2,846629,8
8974,1991,1,115069,8
8980,1991,1,110393,8
9069,1991,1,288235,8
9128,1991,2,360882,8
9209,1991,1,184712,8
9252,1991,1,389120,8
9259,1991,1,1028650,8
9265,1991,2,354142,8
9272,1991,1,112065,8
9301,1991,1,398341,8
9302,1991,1,398759,8
9306,1991,2,385672,8
9311,1991,2,205401,8
9337,1991,2,217260,8
9368,1991,E,273685,8
9387,1991,2,936751,8
9466,1991,2,860056,8
9506,1991,2,147722,8
9608,1991,1,435540,8
9610,1991,2,265639,8
9623,1991,1,213447,8
9645,1991,2,364434,8
9649,1991,E2,209685,8
9653,1991,1,268696,8
9654,1991,1,102818,8
9655,1991,1,301375,8
9678,1991,1,336666,8
10195,1991,E,292676,8
9471,1991,2,125753,8
9513,1991,2,571089,8
9544,1991,1,183510,8
9558,1991,E,274965,8
9651,1991,1,370469,8
9658,1991,1,191687,8
9660,1991,1,411690,8
9663,1991,2,334785,8
9665,1991,2,801750,8
9666,1991,2,176875,8
9667,1991,2,189753,8
9669,1991,2,497267,8
9672,1991,2,979853,8
9673,1991,E,352104,8
9685,1991,2,497816,8
9686,1991,2,386116,8
9688,1991,2,355030,8
9691,1991,2,414746,8
9693,1991,2,265848,8
9742,1991,2,256601,8
9755,1991,2,318433,8
9813,1991,1,293904,8
9825,1991,2,438857,8
9839,1991,1,273580,8
9852,1991,2,351295,8
9859,1991,E2,391967,8
9884,1991,1,143543,8
9890,1991,2,389773,8
9937,1991,2,459076,8
10056,1991,1,485904,8
10074,1991,2,179801,8
10082,1991,1,221388,8
10097,1991,2,225384,8
10099,1991,2,423210,8
10184,1991,1,292127,8
10336,1991,1,784640,8
10342,1991,2,364330,8
10359,1991,1,310413,8
10401,1991,E,602488,8
10431,1991,1,374126,8
10501,1991,1,324676,8
10506,1991,2,535980,8
10510,1991,2,449463,8
10519,1991,1,222067,8
10528,1991,2,444238,8
10534,1991,2,342126,8
10540,1991,E,365244,8
10698,1991,1,465763,8
9899,1991,E,300983,8
10679,1991,2,313678,8
10867,1991,2,947775,8
10877,1991,E,160758,8
10974,1989,1,338024,8
10984,1989,1,215275,8
11022,1989,3,620539,8
11025,1989,3,345940,8
11042,1989,1,403226,8
11047,1989,1,347794,8
11075,1989,2,346305,8
11080,1989,3,225019,8
11102,1989,1,312346,8
11251,1989,1,330240,8
11258,1989,2,642873,8
11264,1989,E,66560,8
11311,1989,2,386900,8
11342,1989,1,535876,8
11348,1989,2,574824,8
11355,1989,2,731455,8
11370,1989,1,134740,8
11373,1989,1,591804,8
11379,1989,1,365558,8
11420,1989,2,831713,8
11426,1989,3,832261,8
11016,1989,2,262687,8
11164,1989,1,333087,8
11171,1989,1,508578,8
11186,1989,1,473783,8
11427,1989,3,160758,8
1143,1992,2,309917,8
11432,1989,E,272744,8
11433,1989,E,259448,8
11436,1989,1,201718,8
11445,1989,2,430759,8
11460,1989,3,325878,8
11468,1989,1,491860,8
11477,1989,2,63216,8
12438,1995,2,239856,8
189,1987,1,546586,8
12732,1995,1,239125,8
13063,1995,2,542093,8
13270,1995,1,270054,8
13274,1995,1,317492,8
13289,1995,E,260232,8
6318,1993,1,132833,8
13386,1995,2,209215,8
13647,1990,1,176248,8
13653,1990,1,147226,8
13722,1990,1,266971,8
13749,1990,1,724846,8
13756,1990,2,306599,8
13821,1990,1,360072,8
14003,1990,2,885055,8
14065,1990,2,558237,8
14072,1990,E,218514,8
16761,1997,1,647184,8
7740,1988,3,469682,8
8016,1988,1,388467,8
13835,1990,2,461767,8
13857,1990,2,366080,8
13886,1990,1,109793,8
13892,1990,2,296882,8
13898,1990,2,433110,8
13916,1990,2,440007,8
13923,1990,1,607399,8
13931,1990,2,159556,8
13940,1990,1,359184,8
13944,1990,2,217548,8
13946,1990,2,422269,8
13951,1990,2,427781,8
13965,1990,1,356911,8
14138,1990,2,332722,8
14223,1990,1,1000202,8
14228,1990,1,610429,8
14237,1990,2,531722,8
14323,1990,2,377391,8
14354,1990,1,387631,8
14367,1990,2,759092,8
14456,1990,2,378802,8
14481,1990,1,307200,8
14497,1990,E,316526,8
14540,1990,1,220264,8
14551,1990,2,349962,8
14563,1990,E,405368,8
14788,1990,E,202971,8
14821,1990,2,204251,8
14827,1990,2,264411,8
14898,1990,1,145633,8
14911,1990,2,329561,8
14939,1990,1,362606,8
14948,1990,2,301714,8
14956,1990,E,304901,8
14964,1990,1,237453,8
15040,1990,1,298397,8
15068,1990,2,296464,8
15078,1990,2,322795,8
15090,1990,1,596611,8
15109,1990,E,554919,8
15194,1990,1,248921,8
15261,1990,1,128131,8
15318,1990,1,1073267,8
15319,1990,1,537365,8
15320,1990,1,655569,8
15331,1990,2,562730,8
15352,1990,2,371252,8
16762,1997,1,326844,8
10978,1989,1,364016,8
11023,1989,3,218462,8
15201,1990,2,536163,8
15203,1990,2,181290,8
15238,1990,1,227187,8
15246,1990,2,498364,8
15251,1990,2,218828,8
15269,1990,2,284944,8
15272,1990,2,26175,8
15447,1996,2,369816,8
8319,1988,1,816300,8
16763,1997,1,254276,8
11061,1989,1,362553,8
16758,1997,1,552568,8
16759,1997,1,330344,8
16760,1997,1,185757,8
16765,1997,2,291291,8
16766,1997,2,245290,8
16767,1997,2,499775,8
16768,1997,2,204460,8
16769,1997,2,539585,8
16860,1997,1,303595,8
17054,1997,1,254929,8
5792,1993,1,147148,8
16865,1997,1,497580,8
16866,1997,1,379925,8
16869,1997,2,496797,8
16877,1997,E,419474,8
16881,1997,1,250828,8
16887,1997,1,382171,8
16900,1997,1,111700,8
17278,1997,S,269584,8
5793,1993,1,249731,8
5797,1993,1,553927,8
5798,1993,1,864470,8
17954,1998,2,521953,8
2030,1992,1,103628,8
2085,1992,1,169561,8
5494,1993,1,434991,8
18491,1998,2,1159680,8
2038,1992,1,569078,8
20426,2000,1,425561,8
20432,2000,1,326478,8
1185,1992,1,762958,8
14553,1990,2,606772,8
21115,2002,1,251011,8
30250,2015,1,327549,8
21616,2003,2,274913,8
30252,2015,2,629264,8
30253,2015,2,487654,8
18563,1998,1,405734,8
11159,1989,1,134557,8
23640,2010,1,236016,8
23880,2011,1,323474,8
23924,2011,1,653531,8
30256,2015,2,269349,8
30258,2015,2,486008,8
23886,2011,1,783830,8
23945,2011,1,424960,8
1631,1992,1,697391,8
25792,2011,1,237166,8
25976,2000,1,277525,8
25997,2000,1,104202,8
30262,2015,E,351739,8
18157,1998,1,336248,8
15439,1996,1,236199,8
15440,1996,1,172173,8
16911,1997,2,830824,8
18166,1998,E,487001,8
8415,1997,1,509048,8
23893,2011,2,712124,8
26350,1998,1,630309,8
26351,1998,1,274495,8
26352,1998,1,289384,8
2997,1993,2,446198,8
26335,1998,1,550348,8
26366,1997,1,770508,8
26475,1995,1,271073,8
26486,1995,2,160261,8
26567,1994,1,278753,8
26573,1994,1,532976,8
26574,1994,1,120607,8
26575,1994,1,879543,8
26576,1994,1,305189,8
26577,1994,2,221936,8
26579,1994,2,250410,8
26585,1994,E,220944,8
26601,1994,2,340793,8
26602,1994,2,387082,8
26603,1994,2,483736,8
26604,1994,2,242181,8
26606,1994,E,671843,8
26607,1994,E,347220,8
16908,1997,1,575373,8
26582,1994,2,508447,8
26605,1994,2,401476,8
26623,1993,2,220291,8
26626,1993,2,288287,8
26710,1991,2,390113,8
26714,1991,2,610142,8
26733,1990,2,345940,8
26734,1990,2,240927,8
26736,1990,1,383269,8
26751,1990,2,300016,8
26753,1990,2,388624,8
26754,1990,2,182021,8
26794,1986,1,416470,8
26799,1988,1,352862,8
26800,1988,1,296333,8
26801,1988,1,480287,8
26802,1988,1,370129,8
26803,1988,1,265378,8
26804,1988,1,297770,8
26805,1988,1,325851,8
26807,1988,2,325251,8
26808,1988,2,343327,8
26809,1988,2,32888,8
26810,1988,2,383739,8
26811,1988,2,233482,8
26813,1988,2,300069,8
26814,1988,2,279040,8
26815,1986,1,402782,8
26816,1986,1,335543,8
26817,1986,1,644833,8
26818,1986,1,440216,8
26819,1986,1,317623,8
26820,1986,1,825391,8
26821,1986,2,213577,8
26822,1986,2,520281,8
26825,1986,2,413022,8
26826,1986,2,373917,8
26827,1986,E,129959,8
2034,1992,1,772702,8
26716,1991,2,377156,8
28529,1994,1,277995,8
29002,2014,1,479321,8
29003,2014,1,466547,8
29008,2014,1,289437,8
6257,1993,2,951980,8
11284,1989,2,413100,8
26145,2009,S,548624,8
26147,2009,S,170606,8
26151,2009,S,796630,8
27979,2000,2,290220,8
28591,1993,1,797205,8
28594,1993,1,152816,8
28595,1993,1,307017,8
8212,1988,2,392620,8
11045,1989,1,847700,8
14600,1990,1,348656,8
2391,1992,2,119301,8
26348,1998,1,721215,8
28598,1993,1,227500,8
28602,1993,2,1502929,8
28603,1993,2,620748,8
28607,1993,2,174968,8
28608,1993,2,54152,8
28610,1993,E,388180,8
29016,2014,2,641149,8
4,1984,1,260049,8
5844,1993,1,225332,8
9625,1991,1,179331,8
30048,2015,1,663171,8
17964,1998,2,102687,8
27237,2013,1,425665,8
27241,2013,1,520594,8
27244,2013,1,590785,8
27245,2013,1,282671,8
27248,2013,2,523128,8
27251,2013,2,587755,8
28645,1992,1,303229,8
28646,1992,1,518792,8
28647,1992,1,537287,8
28648,1992,1,247275,8
28655,1992,2,192888,8
28657,1992,2,227788,8
28658,1992,2,163344,8
28659,1992,2,86413,8
28660,1992,2,533760,8
28664,1992,2,346331,8
2990,1993,1,625763,8
632,1992,1,686811,8
27246,2013,1,428173,8
28650,1992,1,746266,8
28665,1992,E,385855,8
3540,1994,2,786808,8
2353,1992,1,373786,8
2355,1992,1,480261,8
28649,1992,1,383425,8
28670,1991,1,874919,8
28671,1991,1,307069,8
28674,1991,1,184633,8
28675,1991,1,354299,8
14981,1990,2,502909,8
28680,1991,2,536529,8
28683,1991,2,237166,8
28685,1991,2,684330,8
27646,2013,1,255007,8
28686,1991,2,379768,8
28688,1991,E,164728,8
352,1987,1,145267,8
8432,1997,2,615784,8
8500,1991,2,424673,8
1598,1992,2,223634,8
1624,1992,2,212245,8
1910,1992,2,139102,8
2020,1992,2,74423,8
2494,1992,2,162691,8
27660,2013,2,471249,8
2800,1994,2,456699,8
5809,1993,2,131579,8
5928,1993,2,72124,8
6903,1993,2,87928,8
7702,1988,3,197407,8
7762,1988,3,173009,8
8526,1991,E,324598,8
8706,1991,2,207464,8
885,1992,2,379925,8
10193,1991,2,475350,8
10615,1991,2,109061,8
11940,1989,1,470936,8
13685,1990,E,204748,8
13883,1990,2,311536,8
14325,1990,E,239308,8
14496,1990,E,68989,8
14885,1990,1,94981,8
14950,1990,2,399726,8
14978,1990,2,346201,8
15208,1990,2,305842,8
15286,1990,2,93127,8
15435,1996,2,569887,8
15450,1996,2,1104118,8
29712,1993,1,356780,8
29715,1993,1,348604,8
3258,1994,2,380970,8
7111,1993,2,119850,8
8638,1991,1,465580,8
9470,1991,2,469473,8
9707,1991,E,268382,8
10128,1991,2,107259,8
10760,1991,2,474201,8
14926,1990,2,122253,8
15052,1990,2,93309,8
15206,1990,2,284709,8
1595,1992,2,565081,8
17865,1998,2,571246,8
22018,2004,1,307461,8
26580,1994,2,555050,8
2921,1994,2,113580,8
29714,1993,1,562625,8
29716,1993,1,383869,8
5856,1993,2,114416,8
7062,1993,2,237349,8
7849,1988,1,173767,8
8288,1988,3,182073,8
9317,1991,2,292989,8
10130,1991,2,62459,8
10617,1991,2,49136,8
10874,1991,2,85368,8
14559,1990,2,56686,8
26148,2009,S,76199,8
26150,2009,S,167105,8
29718,1993,1,303099,8
29719,1993,1,243043,8
403,1987,2,41038,8
467,1987,1,101042,8
8010,1988,1,37277,8
10350,1991,E,97071,8
14212,1990,1,82756,8
14498,1990,E,45688,8
14954,1990,E,167523,8
26146,2009,S,61806,8
29720,1993,2,526289,8
3696,1994,2,172539,8
3992,1994,2,66873,8
5563,1993,2,113711,8
6579,1993,2,56451,8
1079,1992,2,232620,8
1912,1992,2,48823,8
27782,1991,1,252761,8
27783,1991,1,475899,8
865,1992,1,264490,8
8650,1991,1,82939,8
27764,1994,1,270263,8
27767,1994,1,342282,8
27784,1991,1,136934,8
27798,1991,2,294008,8
27803,1991,E,374674,8
20550,2000,1,34691,8
25395,2012,2,44330,8
27916,1997,S,283193,8
27917,1997,S,164441,8
