id,Song,Year,Set,Duration,Cluster
27932,While My Guitar Gently Weeps,1997,1,401241,3
9365,Hold Your Head Up,1991,2,52611,3
9494,Hold Your Head Up,1991,2,43886,3
9659,The Man Who Stepped Into Yesterday,1991,1,74710,3
27936,You Enjoy Myself,1997,2,1510452,3
27937,Kung,1997,2,130664,3
27941,Magilla,1997,2,72307,3
27957,Funky Bitch,1999,1,494028,3
4096,The Man Who Stepped Into Yesterday,1994,1,92918,3
6477,The Man Who Stepped Into Yesterday,1993,2,96914,3
9613,The Man Who Stepped Into Yesterday,1991,2,72516,3
11139,Fluffhead,1989,1,484545,3
16092,Catapult,1996,1,156787,3
17353,Merry Pranksters Jam,1997,2,1044584,3
21651,Harpua,2003,2,118622,3
27930,Rock A William,1997,1,421851,3
27955,Stash,1999,1,779180,3
4169,Narration,1994,1,95086,3
4173,Simple,1994,2,64522,3
27975,The Inlaw Josie Wales,2000,1,166139,3
27987,NICU,1998,1,355370,3
31510,Petrichor,2016,2,1038002,3
1667,The Man Who Stepped Into Yesterday,1992,2,85734,3
21914,Scents and Subtle Sounds,2004,1,305319,3
27962,Reba,1999,2,1047301,3
27983,The Inlaw Josie Wales,2000,2,172826,3
27988,Stash,1998,1,780878,3
10320,Wait,1991,2,34769,3
27991,When the Circus Comes,1998,1,299468,3
364,The Man Who Stepped Into Yesterday,1987,1,94459,3
6086,The Man Who Stepped Into Yesterday,1993,2,84062,3
8708,The Man Who Stepped Into Yesterday,1991,2,77897,3
1331,Stash,1992,1,541780,3
28716,Rift,1994,S,378279,3
29961,You Enjoy Myself,1990,1,983208,3
29964,The Lizards,1990,1,577176,3
29966,The Oh Kee Pa Ceremony,1990,2,107520,3
29955,Purple Rain,1994,2,348970,3
29970,Reba,1990,2,719304,3
29971,Tela,1990,2,395952,3
29973,Lawn Boy,1990,2,164040,3
29893,The Man Who Stepped Into Yesterday,1991,1,209580,3
29976,I Am Hydrogen,1990,2,151008,3
18770,Meat,1998,2,648934,3
29895,The Man Who Stepped Into Yesterday,1991,1,75886,3
29090,Jennifer Dances,2014,2,156134,3
10369,The Squirming Coil,1991,2,440111,3
29186,You Enjoy Myself,2014,2,1074286,3
487,Harry Hood,1987,1,701022,3
8451,The Oh Kee Pa Ceremony > Suzy Greenberg,1991,1,406178,3
11285,Mike's Song > I Am Hydrogen > Weekapaug Groove,1989,2,1059500,3
2713,You Enjoy Myself,1994,2,1321456,3
29242,Lawn Boy,2014,1,200490,3
16592,Take Me to the River,1997,2,916323,3
4873,Cry Baby Cry,1994,2,253858,3
8837,Colonel Forbin's Ascent,1991,1,349440,3
2503,Split Open and Melt,1992,1,494994,3
31525,I Didn't Know,2016,1,298762,3
22055,Wading in the Velvet Sea,2004,2,430472,3
29280,Slave to the Traffic Light,2014,2,739448,3
9327,Reba,1991,1,667742,3
26658,Harry Hood,1992,2,820741,3
29917,Harry Hood,1994,E,883200,3
29309,Scent of a Mule,2014,1,704758,3
29328,I Didn't Know,2014,1,251507,3
27942,Scent of a Mule,1997,2,177241,3
29313,Ocelot,2014,1,602567,3
29316,Winterqueen,2014,2,469211,3
29326,Stash,2014,1,652121,3
1064,Stash,1992,1,577123,3
29333,No Quarter,2014,1,476186,3
29342,Wading in the Velvet Sea,2014,2,368901,3
29092,I Been Around,2014,2,301322,3
29939,Horn,1994,1,268513,3
29375,Lawn Boy,2014,1,186906,3
29390,Sneakin' Sally Through the Alley,2014,2,430864,3
10616,Love You,1991,2,316735,3
29979,Funky Bitch,1988,1,157597,3
29982,Take the 'A' Train,1988,1,227161,3
6211,Jesus Just Left Chicago,1993,2,549016,3
29980,Golgi Apparatus,1988,1,310282,3
29986,Skin It Back,1988,1,770116,3
29987,David Bowie,1988,2,650031,3
29996,Whipping Post,1988,2,942811,3
29997,Slave to the Traffic Light,1988,2,391262,3
15868,The Squirming Coil,1996,2,646060,3
20644,Strange Design,2000,1,192522,3
4437,The Man Who Stepped Into Yesterday,1994,1,231131,3
6031,Colonel Forbin's Ascent,1993,2,751726,3
29992,Fee,1988,2,83069,3
5126,Scent of a Mule,1994,1,595122,3
6284,The Great Gig in the Sky,1993,2,291788,3
15523,Colonel Forbin's Ascent,1996,2,643840,3
28412,It's Ice,1996,2,539429,3
29988,Wilson,1988,2,429113,3
5747,Fly Famous Mockingbird,1993,1,369894,3
29990,Fluffhead,1988,2,878602,3
30417,Mock Song,2015,1,250122,3
3878,You Enjoy Myself > Yerushalayim Shel Zahav > You Enjoy Myself,1994,2,1237394,3
30428,Farmhouse,2015,E,328777,3
30433,Army of One,2015,1,292728,3
2563,If I Could,1994,2,412500,3
30455,Wading in the Velvet Sea,2015,3,504085,3
30463,Poor Heart,1994,1,142629,3
31532,Meatstick,2016,2,351451,3
30466,It's Ice,1994,1,542746,3
30468,Divided Sky,1994,1,975256,3
30471,The Horse,1994,2,93727,3
30476,The Old Home Place,1994,2,197016,3
30438,Camel Walk,2015,1,334211,3
30440,When the Circus Comes,2015,1,356153,3
30449,Meatstick,2015,3,357329,3
30464,Stash,1994,1,668970,3
30484,Limb By Limb,2015,1,448209,3
30430,Divided Sky,2015,1,1015954,3
30497,Dirt,2015,2,283873,3
30496,What's the Use?,2015,2,326896,3
30503,You Enjoy Myself,2015,E,1264692,3
30523,Bike,2015,E,283193,3
30511,Horn,2015,1,224522,3
30522,Hold Your Head Up,2015,E,131997,3
5,Fire on the Mountain,1984,1,544209,3
30554,Scent of a Mule,2015,1,585221,3
30559,Wilson,2015,2,297038,3
30573,Keyboard Army,2015,E,152842,3
30574,Your Pet Cat,2015,E,166792,3
11979,Spock's Brain,1995,1,335987,3
11986,You Enjoy Myself,1995,1,1421610,3
12406,The Squirming Coil,1995,E,647001,3
2768,Wolfman's Brother,1994,2,532767,3
8048,Sneakin' Sally Through the Alley,1988,1,652173,3
13910,You Enjoy Myself,1990,1,1027344,3
11299,Sneakin' Sally Through the Alley,1989,3,818495,3
16445,Jesus Just Left Chicago,1996,E,695118,3
20572,Gumbo,2000,1,517381,3
2964,I Wanna Be Like You > Hold Your Head Up,1994,2,438100,3
32257,The Horse,2017,E,77270,3
28301,Reba,1999,1,1031576,3
2929,Carefree,1994,1,606824,3
11283,You Enjoy Myself,1989,1,1122168,3
27825,Possum > Secret Language Instructions > Possum,1992,2,956630,3
4229,Yerushalayim Shel Zahav,1994,2,100415,3
11645,Punch You In the Eye,1989,2,497371,3
11639,Reba,1989,2,772258,3
11644,Possum,1989,2,562730,3
1603,Foam,1992,1,552934,3
20337,Mellow Mood,2000,1,176562,3
16370,It's Ice,1996,2,625528,3
16380,Amazing Grace,1996,2,244924,3
16463,Harpua > Wildwood Weed > Harpua > I Want To Be a Cowboy's Sweetheart > Harpua,1996,E,832653,3
17093,McGrupp and the Watchful Hosemasters,1997,2,832261,3
15806,Whipping Post,1996,2,284003,3
18455,Divided Sky,1998,1,1012558,3
2007,Colonel Forbin's Ascent,1992,1,765989,3
2401,Divided Sky,1992,1,807393,3
11294,Funky Bitch > Split Open and Melt,1989,2,602410,3
11483,The Oh Kee Pa Ceremony,1989,1,92238,3
17021,Stash,1997,2,1294158,3
2949,I Didn't Know,1994,1,215536,3
11475,You Enjoy Myself,1989,2,1256856,3
12471,I Didn't Know,1995,1,443011,3
16514,Soul Shakedown Party,1997,1,265064,3
18721,I Get a Kick Out of You,1998,1,212637,3
18733,The Moma Dance,1998,2,587938,3
2517,The Man Who Stepped Into Yesterday > Avenu Malkenu > The Man Who Stepped Into Yesterday,1992,2,576261,3
30661,Lawn Boy,2016,1,203285,3
30675,Horn,2016,1,228101,3
30679,Train Song,2016,1,171337,3
30687,The Lizards,2016,E,605127,3
15964,You Enjoy Myself,1996,2,1261584,3
11485,You Enjoy Myself,1989,1,952764,3
16585,Lizards Jam,1997,1,535406,3
25105,What's the Use?,2012,2,284056,3
26363,Punch You In the Eye,1997,1,492251,3
8380,The Curtain With,1988,1,865097,3
11601,Fly Famous Mockingbird,1989,1,362475,3
11614,Reba,1989,2,750942,3
18512,(Check) Jam,1998,S,774034,3
8389,Jesus Just Left Chicago,1988,2,917473,3
11254,David Bowie,1989,2,1261349,3
13833,Reba,1990,2,772467,3
13908,Reba,1990,1,736000,3
17397,Jam,1997,2,213629,3
18109,Cities,1998,1,433136,3
11702,David Bowie,1989,2,1009659,3
11736,Harry Hood,1989,2,694805,3
13731,Reba,1990,2,719464,3
13967,Reba,1990,2,750864,3
30686,You Enjoy Myself,2016,2,1217698,3
11707,I Didn't Know,1989,1,258456,3
26374,You Enjoy Myself,1997,2,1920000,3
11726,Split Open and Melt,1989,1,428826,3
25789,Colonel Forbin's Ascent,2011,1,702093,3
4755,You Enjoy Myself,1994,2,1338514,3
6113,You Enjoy Myself,1993,2,1298756,3
7372,The Wedge,1993,1,424568,3
8721,Reba,1991,1,711131,3
27113,Harpua,2013,2,1373336,3
32279,Buffalo Bill,2017,1,145868,3
30690,The Oh Kee Pa Ceremony,1990,1,109401,3
30703,Caravan,1990,2,461140,3
13132,Breathe,1995,2,375066,3
17402,Buffalo Bill,1997,3,335935,3
2027,Buffalo Bill,1992,E,149708,3
4227,Buffalo Bill,1994,2,116846,3
11560,You Enjoy Myself,1989,1,972016,3
11808,Alumni Blues > Letter to Jimmy Page > Alumni Blues,1989,2,354456,3
14471,You Enjoy Myself,1990,2,1006602,3
19015,You Enjoy Myself,1998,2,1413381,3
31555,No Quarter,2016,2,455393,3
4016,You Enjoy Myself,1994,2,749714,3
6377,You Enjoy Myself,1993,2,859429,3
2491,Mike's Song,1992,2,728137,3
29747,What's the Use?,2014,2,290978,3
30992,Saw It Again,2016,2,211722,3
30999,Meat,2016,1,386586,3
30728,All Things Reconsidered,1992,2,200803,3
31562,Martian Monster,2016,1,366446,3
1458,You Enjoy Myself > Shaggy Dog,1992,2,1192255,3
30714,Split Open and Melt,1992,1,482429,3
30715,The Horse,1992,1,68258,3
30720,Stash,1992,1,519602,3
30723,The Oh Kee Pa Ceremony,1992,2,104124,3
30733,You Enjoy Myself,1992,2,1109499,3
11409,McGrupp and the Watchful Hosemasters,1989,1,528588,3
2364,Reba > I Walk the Line > Reba,1992,2,868754,3
30725,Take the 'A' Train,1992,2,296542,3
11069,The Mango Song,1989,2,408059,3
482,McGrupp and the Watchful Hosemasters,1987,1,594103,3
7958,Jesus Just Left Chicago,1988,E,610168,3
1392,You Enjoy Myself,1992,2,1168588,3
1552,You Enjoy Myself,1992,1,992914,3
17480,Black-Eyed Katy,1997,1,428565,3
12965,Scent of a Mule,1995,2,721554,3
14300,Harry Hood,1990,2,718707,3
20622,You Enjoy Myself,2000,E,1312340,3
6111,You Enjoy Myself,1993,2,113946,3
1993,You Enjoy Myself,1992,2,1183791,3
28395,Cities,1997,2,573440,3
18160,Also Sprach Zarathustra,1998,2,698201,3
2880,Who By Fire,1994,2,214047,3
7474,You Enjoy Myself > Oye Como Va > You Enjoy Myself,1993,2,1386919,3
31583,The Birds,2016,1,305032,3
31902,Divided Sky,1987,2,266371,3
28296,Back on the Train,1999,1,433450,3
31858,Sneakin' Sally Through the Alley,2017,2,556147,3
16590,Ya Mar,1997,2,500271,3
28492,Foam,1995,1,654733,3
15514,Ya Mar,1996,1,578691,3
20616,Dog Faced Boy,2000,2,133930,3
32115,Water in the Sky,2017,1,287817,3
8392,Ya Mar > Jam,1988,3,1130658,3
13959,Ya Mar,1990,1,436036,3
8250,Foam,1988,3,334550,3
31053,The Ballad of Curtis Loew,2016,1,324180,3
32301,Noodling,2017,S,453277,3
4424,Catapult,1994,2,50469,3
5222,Wilson,1993,1,458240,3
5480,I Am Hydrogen > The Vibration of Life > Kung,1993,2,191817,3
2274,Possum > The Vibration of Life > Possum,1992,E,815804,3
31588,Lawn Boy,2016,1,184581,3
12072,Scent of a Mule,1995,2,770247,3
22048,Reba,2004,1,892970,3
10273,Reba,1991,1,696189,3
11520,Reba,1989,2,754965,3
13533,Scent of a Mule,1995,2,738247,3
16025,Scent of a Mule,1996,2,755043,3
30474,Scent of a Mule,1994,2,684173,3
5135,Reba,1994,2,1171435,3
18203,Sneakin' Sally Through the Alley,1998,1,577149,3
31064,Breath and Burning,2016,2,301296,3
32299,Jam,2017,S,2227174,3
6294,Stash,1993,1,677042,3
6657,Stash,1993,2,760529,3
13974,You Enjoy Myself,1990,2,884454,3
2986,Sleeping Monkey,1994,E,337502,3
14314,Possum,1990,1,550661,3
23305,Prince Caspian,2010,2,318903,3
2516,You Enjoy Myself,1992,2,1091030,3
28311,Prince Caspian,1999,3,697208,3
1291,You Enjoy Myself,1992,2,1209339,3
16939,You Enjoy Myself,1997,E,1310224,3
6379,You Enjoy Myself,1993,2,583288,3
7494,You Enjoy Myself,1993,2,1273078,3
14573,Possum,1990,1,537051,3
20266,You Enjoy Myself,2000,2,1503478,3
8846,Split Open and Melt,1991,2,434040,3
12904,Harry Hood,1995,2,993437,3
17175,Makisupa Policeman,1997,1,518531,3
24685,Tweezer,2011,1,674638,3
8059,Slave to the Traffic Light,1988,2,523442,3
31598,The Horse,2016,2,72647,3
333,Stir It Up > Makisupa Policeman,1987,3,1019220,3
14263,You Enjoy Myself,1990,1,1021153,3
31601,Shine a Light,2016,E,255634,3
355,Makisupa Policeman,1987,1,693211,3
7996,Jesus Just Left Chicago (continued),1988,2,112353,3
11301,Jesus Just Left Chicago,1989,3,595827,3
11905,Split Open and Melt,1989,2,573623,3
12347,Scent of a Mule,1995,2,799608,3
14965,You Enjoy Myself,1990,1,987037,3
21490,Makisupa Policeman,2003,2,432457,3
7228,Jesus Just Left Chicago,1993,2,583706,3
7994,Jesus Just Left Chicago (cut),1988,2,585221,3
15036,Magilla,1990,1,339174,3
18806,Wading in the Velvet Sea,1998,2,567066,3
22756,Hold Your Head Up > Bike > Hold Your Head Up,2009,E,409809,3
26436,Divided Sky,1996,1,871680,3
29494,Scent of a Mule,2014,2,644258,3
4872,Yerushalayim Shel Zahav,1994,2,118883,3
5446,David Bowie > Moby Dick > David Bowie,1993,1,941479,3
17415,Divided Sky,1997,1,950805,3
5466,Divided Sky,1993,1,819148,3
6418,"My Friend, My Friend",1993,1,456882,3
8099,Sneakin' Sally Through the Alley,1988,1,512575,3
14630,Stash,1990,2,570096,3
24167,The Horse,2010,2,49084,3
17005,Reba,1997,2,895216,3
17295,You Enjoy Myself,1997,2,1456118,3
31085,What's the Use?,2016,2,385123,3
16545,Twist,1997,1,1094217,3
17291,Scent of a Mule,1997,1,672627,3
17488,Stash,1997,2,1313358,3
17586,Slave to the Traffic Light,1997,2,752196,3
31667,Hold Your Head Up > Terrapin > Hold Your Head Up > Moby Dick > Hold Your Head Up,2000,2,578424,3
18303,Magilla,1998,2,151171,3
19270,Stash,1999,2,837616,3
18379,Sneakin' Sally Through the Alley,1998,1,688457,3
18408,You Enjoy Myself,1998,2,1066501,3
18750,Limb By Limb,1998,2,823667,3
26730,Harry Hood,1990,2,762776,3
1040,You Enjoy Myself,1992,2,1040300,3
19847,You Enjoy Myself,1999,2,1567869,3
8973,Stash,1991,1,556147,3
17434,Jesus Just Left Chicago,1997,1,721685,3
18513,(Check) She Caught the Katy and Left Me a Mule to Ride,1998,S,276167,3
18848,You Enjoy Myself,1998,E,1416908,3
17703,Scent of a Mule,1997,2,704784,3
4124,Reba,1994,2,771082,3
29951,Makisupa Policeman > Digital Delay Loop Jam,1994,2,472320,3
3649,You Enjoy Myself,1994,2,1298704,3
4528,You Enjoy Myself > The Vibration of Life > You Enjoy Myself,1994,2,1296696,3
17426,Harry Hood,1997,E,1073058,3
20636,Makisupa Policeman,2000,2,369032,3
25759,Makisupa Policeman,2011,2,454975,3
5774,Esther,1993,1,616803,3
1144,You Enjoy Myself,1992,2,1147925,3
26649,Bathtub Gin,1992,2,471824,3
8866,Esther,1991,2,566047,3
13915,Esther,1990,2,540395,3
19259,Limb By Limb,1999,1,693864,3
7382,You Enjoy Myself,1993,2,1221068,3
10774,David Bowie,1991,1,1114880,3
6330,You Enjoy Myself > Honky Tonk Women > You Enjoy Myself,1993,2,1463484,3
14381,Reba,1990,2,755409,3
803,You Enjoy Myself > Setting Sail,1992,2,1083037,3
15130,Possum,1990,E,616542,3
2655,Slave to the Traffic Light,1994,2,545959,3
8573,Magilla,1991,E,323553,3
983,Possum,1992,1,769672,3
14744,You Enjoy Myself,1990,2,1085466,3
11684,You Enjoy Myself,1989,2,1003207,3
324,Mike's Song,1987,2,1060180,3
3969,You Enjoy Myself,1994,2,1383732,3
5760,You Enjoy Myself,1993,2,1295935,3
11523,Possum,1989,2,532323,3
8115,Jesus Just Left Chicago,1988,3,888973,3
11608,Split Open and Melt,1989,1,523860,3
29751,Slave to the Traffic Light,2014,2,545593,3
19299,Prince Caspian,1999,2,500140,3
4012,Reba,1994,2,750054,3
4174,I Am Hydrogen,1994,2,126145,3
6426,You Enjoy Myself,1993,2,1484095,3
7,Slave to the Traffic Light,1984,1,426371,3
13150,Scent of a Mule,1995,2,779624,3
13225,McGrupp and the Watchful Hosemasters,1995,2,521613,3
18413,Trench Town Rock,1998,1,298057,3
19228,The Inlaw Josie Wales,1999,2,351321,4
31867,Jam,1993,2,38531,4
6155,I Didn't Know,1993,1,226247,4
17578,I Didn't Know,1997,1,233718,4
12996,Amazing Grace,1995,1,415060,4
31870,Trey Speaks,2004,E,235233,4
31869,Banter,2004,2,257855,4
3039,Scent of a Mule,1996,1,724036,4
15557,Scent of a Mule,1996,1,673489,4
641,I Am Hydrogen,1992,1,173557,4
31077,Lawn Boy,2016,1,282540,4
31078,Ass Handed,2016,1,106083,4
31874,In the Good Old Summertime,2017,1,207308,4
28,Anarchy,1985,E,33437,4
11547,Fee,1989,1,341656,4
13,Fluffhead,1984,1,384888,4
8,Spanish Flea,1984,1,364539,4
32,Revolution,1985,1,33463,4
33,Anarchy,1985,1,20741,4
99,Anarchy,1986,3,33672,4
69,Anarchy,1986,1,74162,4
187,Corinna,1987,1,254851,4
192,Happy Birthday to You,1987,2,135471,4
244,Anarchy,1987,3,51696,4
322,Wilson,1987,1,408633,4
357,Flat Fee,1987,1,163605,4
306,Icculus,1987,3,148376,4
316,Funky Bitch,1987,1,639634,4
327,Sparks,1987,2,373029,4
329,Fee,1987,2,468584,4
335,Sanity,1987,3,389486,4
374,AC/DC Bag,1987,1,321228,4
393,Dear Mrs. Reagan,1987,1,209189,4
310,Anarchy,1987,3,78550,4
366,Corinna,1987,3,264699,4
1054,The Horse,1992,1,69146,4
328,Flat Fee,1987,2,172513,4
347,Harpua,1987,2,170162,4
416,Terrapin,1987,3,196545,4
533,Secret Language Instructions,1992,2,591438,4
581,Cold as Ice,1992,2,132650,4
560,Cold as Ice > Cracklin' Rosie > Cold as Ice,1992,2,344059,4
562,Sweet Adeline,1992,E,158746,4
588,Memories,1992,E,31321,4
589,Carolina,1992,E,71680,4
582,Baby Lemonade,1992,2,272065,4
639,Take the 'A' Train,1992,1,261355,4
651,Cold as Ice,1992,2,81633,4
610,Cold as Ice,1992,2,87850,4
4129,Hold Your Head Up,1994,2,166296,4
655,Sleeping Monkey,1992,E,400300,4
677,Cold as Ice,1992,2,67709,4
678,Love You,1992,2,229198,4
681,Memories,1992,E,61048,4
682,Sweet Adeline,1992,E,120842,4
786,Lawn Boy,1992,E,154932,4
863,Memories,1992,E,57156,4
864,Sweet Adeline,1992,E,108356,4
807,Cold as Ice,1992,2,113711,4
834,Cold as Ice,1992,2,106658,4
924,Cold as Ice > Love You > Cold as Ice,1992,2,476604,4
1059,I Didn't Know,1992,1,276950,4
926,Sweet Adeline,1992,E,122201,4
947,Cold as Ice,1992,2,176614,4
1045,Bike > Cold as Ice,1992,2,469264,4
935,I Didn't Know,1992,1,204042,4
1088,Guelah Papyrus,1992,1,338730,4
15622,Hold Your Head Up,1996,2,102060,4
1082,Love You > Cold as Ice,1992,2,418508,4
1093,I Didn't Know,1992,1,234240,4
28722,Ginseng Sullivan,1994,1,238237,4
28725,Faht,1994,2,164519,4
28730,Fee,1994,2,314462,4
1149,Cold as Ice,1992,2,52846,4
1150,Cracklin' Rosie,1992,2,184294,4
29402,Lawn Boy,1991,1,149136,4
1174,Lawn Boy,1992,2,157806,4
1175,Cold as Ice,1992,2,101642,4
1197,I Am Hydrogen,1992,2,206681,4
1199,Weigh,1992,2,364487,4
1220,Cold as Ice,1992,2,83278,4
1221,Cracklin' Rosie > Cold as Ice,1992,2,236696,4
1200,Cold as Ice,1992,2,154958,4
1201,Catapult,1992,2,33176,4
1203,Hold Your Head Up,1992,2,27559,4
1205,Sanity,1992,2,320836,4
1292,The Horse,1992,2,76016,4
1029,The Horse,1992,1,66586,4
1246,Cold as Ice,1992,2,81450,4
1319,I Am Hydrogen,1992,2,117447,4
1323,Horn,1992,E,222589,4
1298,Cold as Ice,1992,2,184503,4
1405,I Didn't Know,1992,1,192418,4
1412,Guelah Papyrus,1992,2,461009,4
1369,Cold as Ice,1992,2,112091,4
1378,Icculus > Fly Famous Mockingbird,1992,1,208562,4
5836,Sweet Adeline,1993,1,122958,4
7321,Nellie Kane,1993,2,243069,4
5810,Lengthwise > Hold Your Head Up,1993,2,526002,4
5813,Sweet Adeline,1993,E,166269,4
5814,Carolina,1993,E,74397,4
1538,Cold as Ice,1992,2,75624,4
1507,Memories,1992,1,81162,4
1511,Magilla,1992,2,237819,4
1514,The Horse,1992,2,85055,4
1490,Cold as Ice,1992,2,128183,4
1491,Bike,1992,2,572473,4
1494,Sweet Adeline,1992,E,110681,4
1593,I Am Hydrogen,1992,2,188317,4
1570,Cold as Ice,1992,2,90488,4
17,Fire Up the Ganja,1985,1,916088,4
1619,The Horse,1992,2,81424,4
1627,Sweet Adeline,1992,E,137430,4
1704,Sweet Adeline,1992,1,121078,4
5828,The Ballad of Curtis Loew,1993,2,291448,4
1697,Sweet Adeline,1992,1,149447,4
1674,Cold as Ice,1992,2,75624,4
1692,Love You > Hold Your Head Up,1992,1,243670,4
1700,If I Only Had a Brain,1992,1,202893,4
1707,I Didn't Know,1992,1,206472,4
1733,Sweet Adeline,1992,1,170632,4
1044,Cold as Ice,1992,2,137613,4
1811,Blue Bayou,1992,E,213734,4
1909,Horn,1992,2,219402,4
1877,Sweet Adeline,1992,1,154462,4
1890,Sweet Adeline,1992,1,101042,4
1832,Sweet Adeline,1992,1,116480,4
1896,Wilson,1992,1,467644,4
1964,The Horse,1992,1,44042,4
1943,Memories,1992,1,116950,4
1945,Sweet Adeline,1992,1,102975,4
1930,Sweet Adeline,1992,1,116193,4
6366,Kung,1993,1,180140,4
1911,Terrapin,1992,2,371801,4
2010,Carolina,1992,2,165669,4
1953,Sweet Adeline,1992,1,187115,4
2021,Love You,1992,2,426527,4
2059,Guelah Papyrus,1992,1,486740,4
2063,Memories,1992,1,85525,4
2064,David Bowie,1992,1,51331,4
2070,I Walk the Line,1992,2,198087,4
2039,Sweet Adeline,1992,1,134296,4
2049,Faht,1992,2,207047,4
2052,Carolina,1992,E,82416,4
2112,Lawn Boy,1992,1,151066,4
2116,Memories,1992,1,53708,4
2152,Love You,1992,2,506462,4
2128,Faht,1992,2,257567,4
2129,Take the 'A' Train,1992,2,291135,4
2193,Wilson,1992,2,447869,4
2215,Sweet Adeline,1992,1,134426,4
2218,Guelah Papyrus,1992,2,439118,4
2202,I Walk the Line,1992,2,166243,4
2178,Terrapin,1992,2,529319,4
2276,Wilson,1992,1,542198,4
2222,Lawn Boy,1992,2,153626,4
2227,Take the 'A' Train,1992,2,283638,4
2246,Carolina,1992,2,185861,4
2272,Lengthwise > Carolina,1992,2,336614,4
2284,Sweet Adeline,1992,1,112457,4
2297,Lengthwise,1992,2,376398,4
2301,Carolina,1992,E,134949,4
2309,I Didn't Know,1992,1,207882,4
2354,Guelah Papyrus,1992,1,344999,4
2335,Memories,1992,1,78681,4
2346,Faht,1992,2,268774,4
2359,Sweet Adeline,1992,1,43912,4
2367,Lawn Boy,1992,2,151719,4
2435,Sweet Adeline,1992,1,152529,4
2424,Sweet Adeline,1992,E,153966,4
2408,I Didn't Know,1992,1,232960,4
2464,Guelah Papyrus,1992,2,345130,4
2467,The Squirming Coil,1992,2,463778,4
2446,Memories,1992,E,136281,4
2495,Terrapin,1992,2,508656,4
2510,I Didn't Know,1992,1,189701,4
1019,Cold as Ice,1992,2,137064,4
2477,Wilson,1992,1,504059,4
1020,Cracklin' Rosie > Cold as Ice,1992,2,235860,4
2657,Amazing Grace,1994,E,132702,4
2529,Wilson,1992,1,430759,4
2538,Colonel Forbin's Ascent,1992,2,816562,4
2611,Ginseng Sullivan,1994,E,279615,4
2613,Sweet Adeline,1994,E,144118,4
2665,I Didn't Know,1994,1,217104,4
1022,Cavern,1992,2,293486,4
2695,Amazing Grace,1994,2,103367,4
2710,The Horse,1994,2,88007,4
2714,Nellie Kane,1994,2,289620,4
11871,I Didn't Know,1989,1,268565,4
2715,Dog Faced Boy,1994,2,216451,4
2739,Amazing Grace,1994,E,108199,4
975,Guelah Papyrus,1992,1,348186,4
2839,Amazing Grace,1994,2,141270,4
2907,Ginseng Sullivan,1994,1,277708,4
2908,Dog Faced Boy,1994,1,146103,4
977,Wilson,1992,1,307200,4
5276,Guelah Papyrus,1993,1,424333,4
2878,Ginseng Sullivan,1994,2,306051,4
2922,Amazing Grace,1994,E,129280,4
981,Horn,1992,1,243357,4
2975,Sweet Adeline,1994,1,110890,4
2984,Purple Rain > Hold Your Head Up,1994,2,457247,4
3011,Amazing Grace,1993,E,149211,4
984,Sweet Adeline,1992,1,131422,4
3000,Lawn Boy,1993,2,174968,4
3046,Waste,1996,2,488620,4
3060,Vacuum Solo > Cavern,1992,1,251429,4
3079,Train Song,1999,2,188656,4
3095,Meat,2000,2,281652,4
28736,Sweet Adeline,1994,E,141349,4
2976,Wilson,1994,2,355213,4
3143,The Great Gig in the Sky,1994,1,267807,4
3219,Sweet Adeline,1994,E,121496,4
3240,Catapult,1994,1,56346,4
3281,Free Bird,1994,E,418116,4
3252,The Horse,1994,2,74371,4
3261,Amazing Grace,1994,E,168176,4
988,The Horse,1992,2,64575,4
3283,Wilson,1994,1,411768,4
3289,Ginseng Sullivan,1994,1,225254,4
3312,Sweet Adeline,1994,1,171833,4
3320,Amazing Grace,1994,2,121887,4
3360,Ginseng Sullivan,1994,E,242782,4
3483,Wilson,1994,1,315977,4
991,Weigh,1992,2,320784,4
3449,My Sweet One,1994,1,221936,4
3450,Sweet Adeline,1994,1,134583,4
3404,Glide,1994,1,379533,4
3408,My Sweet One,1994,1,144875,4
3410,Dog Faced Boy,1994,1,247197,4
3460,The Squirming Coil,1994,2,818521,4
3510,The Horse,1994,1,89051,4
995,Take the 'A' Train,1992,2,284003,4
3478,Ginseng Sullivan,1994,2,247536,4
3498,Nellie Kane,1994,2,263445,4
3562,Ginseng Sullivan,1994,2,226952,4
3541,Free Bird,1994,2,350903,4
3542,Wilson,1994,E,262217,4
3631,Sweet Adeline,1994,1,108748,4
3640,My Sweet One,1994,1,135915,4
3613,Ginseng Sullivan,1994,1,221884,4
3639,I Didn't Know,1994,1,123977,4
3707,The Horse,1994,1,91246,4
3651,Bike,1994,2,347324,4
3662,Dog Faced Boy,1994,1,121443,4
3694,Harpua,1994,2,132702,4
3650,Hold Your Head Up,1994,2,178651,4
3716,Ginseng Sullivan,1994,2,212480,4
3718,Dog Faced Boy,1994,2,163579,4
3719,Sweet Adeline,1994,2,131709,4
3795,Carolina,1994,2,102034,4
3774,Wilson,1994,1,358975,4
3776,Fee,1994,1,321672,4
3782,Sweet Adeline,1994,1,93388,4
3876,Wilson,1994,2,365636,4
3843,Amazing Grace,1994,E,151980,4
3883,Hold Your Head Up,1994,2,171024,4
3884,Love You,1994,2,365976,4
3855,I Didn't Know,1994,1,69747,4
3947,The Horse,1994,2,77349,4
30778,Trey Speaks,2016,E,121260,4
